parcelid,fips,tax_value,tax_amount,tax_rate
17156255,6111.0,109028.0,1342.46,0.01231298382066992
12280555,6037.0,233426.0,3340.54,0.01431091652172423
14469657,6059.0,391327.0,5717.72,0.014611105290460408
11654637,6037.0,1361492.0,16580.96,0.012178521798144975
12860852,6037.0,179377.0,2384.94,0.013295684508047297
10715538,6037.0,308852.0,3832.41,0.012408564619947418
11495715,6037.0,744000.0,8639.62,0.01161239247311828
14022673,6059.0,440000.0,5257.08,0.01194790909090909
12563802,6037.0,275866.0,3394.44,0.012304669658457367
12277860,6037.0,248526.0,4356.92,0.01753104302970313
12853418,6037.0,605393.0,7594.3,0.01254441329846893
17205378,6111.0,887051.0,15264.94,0.017208638511201725
12175947,6037.0,78234.0,1317.18,0.016836413835416827
14055826,6059.0,545303.0,6132.96,0.011246884759482344
11758330,6037.0,468104.0,5670.73,0.012114252388358141
17226304,6111.0,609149.0,6972.02,0.01144550840598934
14693171,6059.0,226451.0,2795.44,0.012344569023762315
12842751,6037.0,128210.0,1862.56,0.014527415958193589
14482473,6059.0,467765.0,4838.46,0.010343783737560527
12841760,6037.0,201279.0,2792.45,0.013873528783429965
17169259,6111.0,288940.0,3277.74,0.011344016058697306
14702112,6059.0,538477.0,6496.6,0.012064767854523034
11233917,6037.0,264000.0,4182.33,0.01584215909090909
12292228,6037.0,146947.0,2249.25,0.015306539092325804
12546700,6037.0,105928.0,1319.38,0.01245544143191602
11575300,6037.0,368391.0,4832.56,0.013118018626947999
14434744,6059.0,398085.0,3977.74,0.009992187598126027
14435310,6059.0,1144258.0,11599.32,0.01013697959725866
12547247,6037.0,315000.0,3827.98,0.01215231746031746
17241569,6111.0,680233.0,7679.08,0.011288896598665457
12155060,6037.0,771472.0,9763.74,0.012655987514776946
12155234,6037.0,1257123.0,15123.03,0.01202987297185717
17241224,6111.0,417532.0,4886.68,0.011703725702461129
10912954,6037.0,965071.0,11705.32,0.01212897289422229
17240371,6111.0,670000.0,7978.24,0.011907820895522388
11570152,6037.0,888342.0,10695.65,0.012040013868532614
12902745,6037.0,615000.0,7369.22,0.011982471544715448
14445512,6059.0,1298712.0,13091.46,0.010080341137989023
10999172,6037.0,246601.0,3030.17,0.012287744169731673
11072802,6037.0,552275.0,6923.16,0.012535711375673352
14450431,6059.0,735936.0,7467.38,0.010146779067745021
11071606,6037.0,177645.0,2432.55,0.013693320949083848
10782583,6037.0,279050.0,3373.49,0.012089195484680165
17238238,6111.0,401942.0,4694.9,0.011680540973573302
12161233,6037.0,566657.0,6764.9,0.011938262476242242
14454417,6059.0,744000.0,11446.32,0.015384838709677419
14455266,6059.0,1159000.0,16840.22,0.01452995685936152
10784179,6037.0,344000.0,4245.83,0.012342529069767441
12164817,6037.0,57683.0,999.68,0.017330582667336995
14445074,6059.0,464289.0,4661.84,0.010040815095770091
14146822,6059.0,573168.0,6504.7,0.011348679619239035
14485858,6059.0,229122.0,2266.42,0.009891760721362419
12801585,6037.0,77594.0,1236.31,0.01593306183467794
12195118,6037.0,260700.0,3233.94,0.012404833141542003
12798634,6037.0,365490.0,4410.28,0.012066759692467646
10797760,6037.0,244997.0,2980.99,0.012167455111695244
11034203,6037.0,227512.0,2895.38,0.012726273778965506
14612526,6059.0,107788.0,1034.68,0.009599213270493933
10794157,6037.0,218613.0,2679.6,0.012257276557203826
12269880,6037.0,121822.0,2000.15,0.016418627177357127
14682511,6059.0,243377.0,2839.1,0.011665440859243066
17165261,6111.0,296463.0,3551.38,0.011979167720761108
14069091,6059.0,1386311.0,15249.8,0.01100027338742894
17164165,6111.0,259738.0,3180.7,0.012245801538473385
11890762,6037.0,180674.0,2845.48,0.01574925003044157
12776811,6037.0,444377.0,5649.2,0.012712629141472217
14455319,6059.0,939019.0,14702.96,0.01565778754210511
14455319,6059.0,939019.0,14702.96,0.01565778754210511
14605426,6059.0,364507.0,4035.02,0.011069801128647735
14606239,6059.0,285111.0,3013.18,0.010568445272192233
14606383,6059.0,278947.0,2944.88,0.010557130924512543
17211995,6111.0,557115.0,5886.52,0.010566077021799809
12209243,6037.0,187226.0,2395.47,0.012794537083524724
14607693,6059.0,444884.0,5142.02,0.01155811402522905
10937795,6037.0,274240.0,3119.15,0.01137379667444574
17211264,6111.0,401245.0,4321.9,0.010771224563545963
17211242,6111.0,605172.0,6391.66,0.010561724600609413
10797413,6037.0,483256.0,5950.46,0.01231326667439204
14131625,6059.0,128661.0,1756.14,0.013649357614195445
14508883,6059.0,421294.0,4372.74,0.010379307561940117
14486438,6059.0,431713.0,4316.5,0.009998540697176133
12180649,6037.0,125200.0,1533.42,0.012247763578274761
14487822,6059.0,147108.0,1436.5,0.009764934605867798
10798616,6037.0,339000.0,4148.52,0.012237522123893807
14490667,6059.0,739371.0,7637.04,0.010329104062777685
11045879,6037.0,79563.0,1073.87,0.013497102924726317
14493557,6059.0,761437.0,7723.92,0.010143872703848119
11044017,6037.0,136294.0,1728.83,0.012684564250810746
14062484,6059.0,171719.0,2091.88,0.012181995003464964
11007963,6037.0,569542.0,7017.39,0.012321110646800412
11565001,6037.0,746207.0,9020.95,0.012089071799112044
12213128,6037.0,221324.0,2931.06,0.013243299416240443
14062520,6059.0,680217.0,7556.62,0.011109131350730722
11041301,6037.0,236242.0,2968.06,0.012563642366725646
12817937,6037.0,299492.0,3683.87,0.012300395336102466
11040589,6037.0,120500.0,1500.73,0.012454190871369295
14065036,6059.0,898759.0,10049.56,0.011181595956201829
17221282,6111.0,535820.0,6324.98,0.01180429995147624
14614828,6059.0,241832.0,2269.5,0.00938461411227629
11532763,6037.0,148658.0,1933.48,0.013006229062680784
10793522,6037.0,304000.0,3700.61,0.012173059210526317
12589232,6037.0,219651.0,2843.65,0.012946219229596042
11897869,6037.0,554000.0,6616.63,0.011943375451263538
14504094,6059.0,841000.0,8458.2,0.010057312722948871
14431466,6059.0,673355.0,7073.24,0.010504473865939957
12412981,6037.0,587301.0,6608.88,0.01125296909080693
12128553,6037.0,169169.0,2125.68,0.012565422742937534
14412296,6059.0,473893.0,4743.34,0.010009305898166886
14721303,6059.0,267675.0,3518.0,0.013142803773232464
10990858,6037.0,348272.0,4230.68,0.012147631736114302
12990306,6037.0,256241.0,3354.32,0.013090489031809899
12140560,6037.0,1218300.0,13941.97,0.011443790527784617
12428306,6037.0,333000.0,3992.15,0.011988438438438439
11464420,6037.0,1229209.0,14799.65,0.01203997855531484
14154211,6059.0,706784.0,8122.66,0.011492422012948793
11105466,6037.0,307381.0,4187.19,0.01362214970996906
12140958,6037.0,370899.0,4902.39,0.013217587537308001
14413231,6059.0,721121.0,6025.64,0.008355934718306637
10714481,6037.0,161204.0,2134.78,0.013242723505620209
14672525,6059.0,111967.0,1555.28,0.013890521314315825
11204220,6037.0,178000.0,2901.59,0.016301067415730338
14384048,6059.0,261075.0,2636.64,0.010099166906061476
12421378,6037.0,537000.0,6259.77,0.011656927374301677
12939130,6037.0,254730.0,3078.56,0.012085580811054842
12950155,6037.0,83830.0,1317.47,0.015715972802099486
14389710,6059.0,1416301.0,14612.0,0.010317015945056877
11462636,6037.0,617975.0,7589.26,0.01228085278530685
11097144,6037.0,405844.0,5082.04,0.012522151368506125
11450584,6037.0,700000.0,8038.44,0.011483485714285714
17253122,6111.0,66174.0,1096.26,0.01656632514280533
10906993,6037.0,469812.0,5630.53,0.011984644921798506
14087015,6059.0,428000.0,5042.18,0.011780794392523365
11100465,6037.0,725000.0,8968.11,0.012369806896551726
12425738,6037.0,98506.0,1412.91,0.014343390250340081
12975838,6037.0,298472.0,4509.97,0.015110194591117426
14034641,6059.0,344837.0,4129.2,0.011974353100160364
11440234,6037.0,211873.0,2895.67,0.013667008066152838
12528743,6037.0,796970.0,9354.4,0.011737455613134747
11828720,6037.0,169243.0,2604.08,0.015386633420584602
14393028,6059.0,304831.0,2971.96,0.00974953334798626
14024634,6059.0,728000.0,8293.08,0.011391593406593407
12130255,6037.0,1055732.0,12114.4,0.0114748818829021
11460775,6037.0,859492.0,10398.35,0.012098251059928422
12223139,6037.0,62284.0,852.85,0.013692922740992871
14390033,6059.0,805183.0,8315.16,0.010327043665849875
11462106,6037.0,744638.0,8929.68,0.011991974623911217
17145560,6111.0,504086.0,6060.0,0.01202175819205453
12525365,6037.0,249654.0,3074.11,0.012313481858892708
11089482,6037.0,179523.0,2483.41,0.013833380681026942
17247561,6111.0,97260.0,1502.88,0.015452190006169033
14425080,6059.0,561691.0,5903.38,0.010510013512767697
17172095,6111.0,1221866.0,13762.34,0.011263379126680012
11185298,6037.0,271081.0,4237.98,0.015633629800686877
12925749,6037.0,76786.0,1235.33,0.0160879587424791
14379838,6059.0,302791.0,3066.48,0.010127381593244184
10769263,6037.0,378788.0,4580.23,0.012091803330622933
17245374,6111.0,434037.0,5105.38,0.011762545589431316
12541651,6037.0,228979.0,2840.32,0.01240428161534464
17249313,6111.0,293702.0,3531.36,0.012023615773811551
14019056,6059.0,280659.0,3524.5,0.012557943981842734
10908684,6037.0,437000.0,5312.22,0.012156109839816935
14609615,6059.0,347723.0,2763.96,0.007948740808056989
12539942,6037.0,227816.0,2815.57,0.012358965129753837
10776134,6037.0,205013.0,2564.64,0.012509645729782989
14424996,6059.0,779274.0,8109.6,0.010406609228589688
12995993,6037.0,142748.0,2331.88,0.016335640429287975
17195070,6111.0,364078.0,3942.44,0.010828558715440098
11472896,6037.0,294714.0,3279.59,0.011128042780458343
10851794,6037.0,1157320.0,14097.93,0.012181531469256558
10904961,6037.0,818892.0,9820.14,0.011991984290968772
14724882,6059.0,403739.0,4706.18,0.011656490950837052
17053525,6111.0,600000.0,7164.7,0.011941166666666666
11642304,6037.0,416775.0,5346.41,0.012828048707336092
10848614,6037.0,853247.0,10305.29,0.012077733645708688
10955357,6037.0,795660.0,8874.92,0.011154161325189151
12449378,6037.0,366577.0,4492.73,0.012255897123933034
12426751,6037.0,168758.0,2250.05,0.013332997546782969
11642762,6037.0,538312.0,6432.73,0.011949817206378456
12348614,6037.0,366307.0,4663.46,0.01273101524131398
12266819,6037.0,236052.0,4164.49,0.017642256790876585
14691324,6059.0,465372.0,4654.7,0.010002105842207953
14675544,6059.0,393931.0,4404.36,0.01118053669297415
17180968,6111.0,65562.0,719.78,0.01097861566151124
10813236,6037.0,1256602.0,15521.51,0.012351969836113582
12440553,6037.0,142439.0,1859.55,0.0130550621669627
14677220,6059.0,216846.0,2249.1,0.010371876815804764
17062688,6111.0,275868.0,4068.14,0.014746690446155408
14719959,6059.0,412914.0,4272.18,0.010346415960708526
14675781,6059.0,170402.0,1698.44,0.009967253905470593
11765409,6037.0,261200.0,3248.75,0.012437787136294027
17075855,6111.0,475634.0,4985.5,0.010481799030346864
12651699,6037.0,451866.0,5498.28,0.012167943593897305
10818260,6037.0,413942.0,5095.92,0.012310710196114431
12511977,6037.0,80099.0,1125.47,0.014050986903706663
14728815,6059.0,619810.0,6939.14,0.011195592197608946
11784247,6037.0,599612.0,7353.46,0.012263697190850083
10843670,6037.0,686552.0,8251.68,0.012019016767848612
17125814,6111.0,324000.0,3507.42,0.01082537037037037
12596943,6037.0,598132.0,6940.79,0.011604110798285328
12525674,6037.0,525000.0,6289.05,0.011979142857142858
11794224,6037.0,812199.0,9974.15,0.012280426348715031
12610829,6037.0,70565.0,1193.97,0.016920144547580247
11687656,6037.0,138924.0,2147.5,0.015458092194293283
12597941,6037.0,560223.0,6467.86,0.011545152555321719
11637994,6037.0,253812.0,2955.67,0.01164511528217736
17165390,6111.0,314508.0,3762.34,0.011962620982614115
10848203,6037.0,688629.0,8450.19,0.012271034185316042
12310795,6037.0,358383.0,4682.95,0.013066886543167504
12520130,6037.0,144228.0,1781.42,0.012351415813850294
14728870,6059.0,615136.0,7032.62,0.011432626281017532
11761651,6037.0,144514.0,1802.05,0.012469726116500823
11734509,6037.0,67673.0,1012.54,0.014962244913037695
10901708,6037.0,168774.0,2111.59,0.012511346534418809
12385762,6037.0,538082.0,6575.62,0.012220479406484514
12651433,6037.0,295000.0,3524.41,0.01194715254237288
12511653,6037.0,60454.0,855.75,0.01415539087570715
10865754,6037.0,357548.0,4565.56,0.012769082752525536
14728430,6059.0,379000.0,4040.56,0.010661108179419525
12590402,6037.0,228370.0,2951.89,0.012925909707930113
12527010,6037.0,380000.0,4571.33,0.012029815789473684
10931772,6037.0,408896.0,4895.07,0.011971430388167162
12458329,6037.0,190985.0,2451.35,0.012835301201665051
17143946,6111.0,633828.0,6756.62,0.010660021330708015
17110330,6111.0,303559.0,3246.52,0.01069485668354422
14727791,6059.0,1006926.0,10417.06,0.010345407706226674
10932988,6037.0,1220535.0,14783.05,0.012111942713646065
14724911,6059.0,507625.0,5906.56,0.011635675941886236
17077799,6111.0,125221.0,1389.02,0.01109254837447393
10866123,6037.0,1104526.0,13419.01,0.012149111926745048
17137547,6111.0,309651.0,3354.94,0.010834584742177484
11817917,6037.0,256919.0,3261.44,0.01269442898345393
14705781,6059.0,220195.0,2661.7,0.012087922069075137
12640724,6037.0,96286.0,1263.36,0.013120910620443262
10885148,6037.0,176838.0,2145.46,0.012132347119962904
14705732,6059.0,282615.0,3645.14,0.012897899969923748
12486139,6037.0,76986.0,1241.48,0.01612604889200634
11790741,6037.0,127956.0,1589.76,0.012424270843102317
14705614,6059.0,162338.0,2011.8,0.012392662223262576
10913737,6037.0,502784.0,6033.15,0.011999486857179225
12325613,6037.0,252209.0,3142.2,0.012458714796061995
11805236,6037.0,31215.0,431.17,0.013812910459714882
10916345,6037.0,543078.0,6740.07,0.012410869156916686
11757365,6037.0,338073.0,4242.6,0.012549360641044982
14744000,6059.0,462954.0,4888.94,0.01056031484769545
17116142,6111.0,146261.0,1615.56,0.01104573331236625
12482427,6037.0,55662.0,937.52,0.016843088642161618
17154989,6111.0,295000.0,3421.06,0.011596813559322034
17119393,6111.0,406174.0,4658.96,0.011470355069502234
17088934,6111.0,378000.0,3948.84,0.010446666666666667
12283493,6037.0,241304.0,3453.82,0.01431314855949342
14746377,6059.0,436161.0,5011.78,0.011490665144293047
14712031,6059.0,373235.0,4349.66,0.011653944565756158
10861814,6037.0,113857.0,1579.81,0.0138753875475377
14736797,6059.0,258316.0,2950.74,0.01142298580033757
12493667,6037.0,481305.0,5844.55,0.012143131694040162
11855679,6037.0,481522.0,6492.09,0.01348243693953755
12641030,6037.0,550651.0,6785.94,0.012323486200878597
12328460,6037.0,856871.0,10416.64,0.012156602335707475
12292010,6037.0,174610.0,2567.8,0.014705916041463835
17109030,6111.0,636192.0,7184.46,0.011292911573864493
11703196,6037.0,174256.0,2311.69,0.013266056835919566
11663751,6037.0,111625.0,1502.05,0.013456215005599103
14738127,6059.0,512589.0,5360.8,0.010458281391134028
10847310,6037.0,317269.0,3812.55,0.012016774409097644
12290038,6037.0,373000.0,5101.28,0.013676353887399463
14707107,6059.0,365997.0,3718.4,0.010159646117317902
17137321,6111.0,249642.0,2743.38,0.010989256615473359
12416775,6037.0,115411.0,1542.15,0.01336224450009098
12543892,6037.0,375641.0,4534.67,0.012071818571455192
12619108,6037.0,280675.0,3906.73,0.013919052284670884
14739375,6059.0,377000.0,3829.74,0.010158461538461538
14711367,6059.0,239318.0,3021.86,0.012626964958757803
17176276,6111.0,456861.0,5298.64,0.01159792584615452
12491103,6037.0,363355.0,4376.71,0.012045272529619793
14673633,6059.0,343000.0,4057.98,0.011830845481049563
12538159,6037.0,406000.0,4884.82,0.012031576354679802
12437254,6037.0,532195.0,6425.21,0.01207303713864279
12505505,6037.0,286063.0,3799.69,0.01328270346042655
11843703,6037.0,439065.0,5732.07,0.013055174063065833
14750876,6059.0,201929.0,2600.92,0.012880368842513954
10862822,6037.0,431092.0,5229.39,0.012130566097259982
17158104,6111.0,438308.0,5215.16,0.011898391085720543
10924828,6037.0,379000.0,4561.13,0.012034643799472295
17114698,6111.0,275000.0,2987.82,0.0108648
12506964,6037.0,294502.0,3757.53,0.01275892863206362
12507353,6037.0,146699.0,2030.23,0.013839426308291127
17158307,6111.0,65711.0,816.18,0.012420751472356226
17084210,6111.0,110330.0,1207.12,0.010940995196229493
12387965,6037.0,210549.0,2669.8,0.012680183710205226
12534646,6037.0,416252.0,5044.92,0.012119869694319788
10815921,6037.0,196855.0,2478.61,0.012591044169566433
14753132,6059.0,321834.0,3291.22,0.01022645214613745
14664403,6059.0,349234.0,4026.86,0.01153054971738147
12638343,6037.0,76783.0,1156.51,0.015062058007631898
12359456,6037.0,214236.0,3286.25,0.015339392072294105
11691450,6037.0,763558.0,9413.69,0.012328716351606558
12575475,6037.0,118178.0,2059.65,0.01742837076274772
14750541,6059.0,396212.0,4364.24,0.011014911209150656
12566184,6037.0,89034.0,1292.34,0.014515129051822898
17120535,6111.0,403752.0,4702.6,0.011647248806197864
11656534,6037.0,517498.0,6494.5,0.012549806955775674
11715270,6037.0,242125.0,3113.96,0.012860960247805886
17071716,6111.0,554066.0,5832.6,0.010526904736980794
12386122,6037.0,585000.0,7147.97,0.012218752136752137
14747622,6059.0,380000.0,4427.12,0.011650315789473684
10893671,6037.0,659912.0,8091.19,0.012261013589690745
10855936,6037.0,421813.0,5162.89,0.012239760272917146
14665148,6059.0,389000.0,4401.72,0.01131547557840617
12530614,6037.0,723953.0,8547.54,0.011806760936138121
12478089,6037.0,439000.0,5151.49,0.011734601366742597
10919525,6037.0,206487.0,2552.08,0.0123595190011962
12411242,6037.0,543522.0,6222.6,0.011448662611633017
17139099,6111.0,388346.0,4103.28,0.010566041622676684
17172705,6111.0,254246.0,2876.44,0.011313609653642535
11746790,6037.0,326192.0,3969.75,0.012169979643890714
12323803,6037.0,93613.0,1315.99,0.014057769754200805
14749892,6059.0,807716.0,9345.5,0.011570279652749234
14698392,6059.0,166560.0,2247.5,0.013493635926993276
11758316,6037.0,429718.0,5240.02,0.01219409007767885
14715752,6059.0,91712.0,887.62,0.009678340893230985
12477907,6037.0,91072.0,1392.48,0.015289880534082924
11779760,6037.0,509095.0,6301.83,0.012378495172806647
17110342,6111.0,331000.0,3459.42,0.01045141993957704
13010041,6037.0,152572.0,2099.94,0.013763600136329077
11450495,6037.0,501607.0,5881.4,0.011725115478850972
11145537,6037.0,255000.0,3633.74,0.014249960784313724
13861168,6059.0,624319.0,7063.2,0.011313447131995022
14608415,6059.0,392000.0,6562.8,0.016741836734693878
12853199,6037.0,1366904.0,16978.33,0.012421011278041473
13862233,6059.0,141781.0,1888.52,0.013319979404856786
12760132,6037.0,245335.0,3306.11,0.013475900299590357
12084424,6037.0,65811.0,739.1,0.011230645332847093
14476548,6059.0,286394.0,2845.98,0.009937289189019323
14258482,6059.0,383325.0,4624.18,0.012063340507402336
14398929,6059.0,604073.0,6060.68,0.010033025809794512
14256312,6059.0,304733.0,3725.04,0.012223946864960474
17293118,6111.0,636618.0,7417.74,0.011651791184038151
14254580,6059.0,299206.0,3590.58,0.012000360955328436
17209530,6111.0,485567.0,5134.68,0.010574606593940692
13870707,6059.0,384358.0,4509.92,0.011733644154668304
11312354,6037.0,177668.0,2986.74,0.01681079316477925
17293566,6111.0,415803.0,5093.9,0.012250753361567857
11974834,6037.0,187982.0,2340.93,0.012452947622644721
11453284,6037.0,552472.0,6362.57,0.011516547444938385
11453811,6037.0,142394.0,2225.04,0.015625939295195023
12078144,6037.0,75749.0,862.04,0.011380216240478422
13853287,6059.0,351261.0,4070.98,0.011589615698867793
12853087,6037.0,1015250.0,12118.67,0.0119366362964787
13100265,6037.0,930000.0,10694.15,0.011499086021505376
11327661,6037.0,447129.0,4938.47,0.0110448438817433
14602860,6059.0,269238.0,4222.04,0.015681441698422956
13101204,6037.0,615811.0,7595.1,0.01233349193177777
12778593,6037.0,276000.0,3492.2,0.012652898550724637
14603561,6059.0,357000.0,4044.36,0.01132873949579832
11325639,6037.0,423748.0,5051.99,0.011922156564750748
11942923,6037.0,1123324.0,13456.03,0.011978761247867935
17260059,6111.0,274110.0,3316.26,0.012098281711721573
11139946,6037.0,771501.0,10041.66,0.013015744632865025
13835742,6059.0,229439.0,2905.7,0.012664368307044573
12981510,6037.0,72282.0,1223.91,0.01693243131069976
11552438,6037.0,493622.0,5955.1,0.012064089525993575
12176040,6037.0,551738.0,6553.95,0.011878735921759965
13836403,6059.0,102371.0,1408.54,0.013759170077463344
12092219,6037.0,181390.0,1965.5,0.010835768234191521
12770404,6037.0,322469.0,3932.27,0.012194257432497387
14606429,6059.0,168179.0,1772.08,0.01053686845563358
11323250,6037.0,175804.0,2238.06,0.012730427066505881
11322593,6037.0,376790.0,4673.24,0.012402770774171288
11446536,6037.0,84863.0,1139.53,0.013427877873749454
11144261,6037.0,224000.0,3428.19,0.015304419642857144
13851169,6059.0,660000.0,7448.58,0.011285727272727272
13851543,6059.0,453460.0,5154.84,0.011367794292771138
14393773,6059.0,1078364.0,10763.82,0.009981620306315863
13881990,6059.0,323616.0,3967.22,0.012259035399980222
14241200,6059.0,269381.0,3057.4,0.011349723996866892
11305757,6037.0,223673.0,3571.59,0.015967908509297055
11004531,6037.0,312916.0,3857.22,0.012326694704010021
17253049,6111.0,145388.0,1945.82,0.01338363551324731
11058219,6037.0,178166.0,2181.92,0.012246556582063918
12067896,6037.0,275867.0,3054.19,0.011071240851569778
12734396,6037.0,318000.0,4120.67,0.012958081761006289
12139858,6037.0,724325.0,8394.47,0.011589369412901666
13023881,6037.0,352079.0,4400.35,0.01249818932682722
14217302,6059.0,297003.0,3341.32,0.0112501220526392
12217988,6037.0,228431.0,3276.0,0.014341310942910551
12732488,6037.0,329702.0,3866.56,0.011727438717387215
14621591,6059.0,183982.0,1838.36,0.009992064441086627
13924685,6059.0,243256.0,2458.86,0.010108116552109712
14412168,6059.0,692000.0,7021.26,0.010146329479768786
11162101,6037.0,431860.0,6743.32,0.015614597323206594
11162756,6037.0,304817.0,4308.07,0.0141332996519223
14413214,6059.0,869805.0,8749.7,0.010059381125654602
11058609,6037.0,311592.0,3791.7,0.012168797658476468
13928711,6059.0,80911.0,1166.24,0.014413862144825797
14472110,6059.0,779639.0,7842.38,0.010058988839706582
11503661,6037.0,986765.0,11075.74,0.011224293524800737
13910513,6059.0,241064.0,2957.68,0.012269272890186837
12754342,6037.0,125572.0,1843.61,0.014681696556557194
12962726,6037.0,644000.0,7626.65,0.011842624223602483
11010582,6037.0,110751.0,1529.08,0.013806466758765156
14237555,6059.0,340910.0,3796.64,0.011136780968584083
11886116,6037.0,706605.0,9543.87,0.013506655061880401
10773595,6037.0,348925.0,4210.03,0.01206571612810776
11301850,6037.0,177000.0,3067.7,0.017331638418079096
12961279,6037.0,1016324.0,11730.93,0.011542510065687715
12213657,6037.0,154760.0,2431.63,0.015712264150943397
12742730,6037.0,76994.0,1279.75,0.016621425046107488
11330026,6037.0,432334.0,5119.32,0.011841122835585449
14473356,6059.0,341904.0,3469.5,0.010147585287098132
12214130,6037.0,277000.0,3851.72,0.013905126353790613
12070953,6037.0,867000.0,9424.16,0.010869850057670126
12960692,6037.0,437512.0,5838.1,0.013343862568340983
11096127,6037.0,67461.0,871.04,0.012911756422229139
12740301,6037.0,416000.0,5334.38,0.012823028846153847
13909186,6059.0,295127.0,3579.48,0.01212860903949825
10746326,6037.0,209995.0,2702.92,0.012871354079859045
12071241,6037.0,775000.0,8444.84,0.010896567741935485
12724987,6037.0,79017.0,1204.58,0.015244567624688357
11967695,6037.0,119393.0,1598.22,0.013386211921971975
14387387,6059.0,432025.0,4398.08,0.010180151611596551
11046029,6037.0,94595.0,1222.99,0.012928696019874201
17264769,6111.0,172387.0,1837.64,0.010659968559114087
12110447,6037.0,669278.0,7796.11,0.011648537677915604
13047117,6037.0,384405.0,4697.25,0.012219534085144574
11401658,6037.0,167476.0,2364.36,0.01411760491055435
14338394,6059.0,649758.0,7659.12,0.011787650171294543
11051349,6037.0,124727.0,1585.02,0.012707914084360243
17222566,6111.0,349442.0,4190.16,0.011991002798747718
11526370,6037.0,387556.0,4708.11,0.012148205678663211
13009528,6037.0,691892.0,10824.01,0.015644074508738358
11120722,6037.0,796402.0,10529.84,0.013221764887581899
12187319,6037.0,127708.0,2019.26,0.01581153882293983
11529401,6037.0,238267.0,3427.29,0.014384241208392266
11900032,6037.0,537000.0,7171.26,0.013354301675977655
13050960,6037.0,760000.0,9401.46,0.012370342105263157
14335749,6059.0,1087311.0,13126.68,0.012072608480922202
10762150,6037.0,166977.0,2026.64,0.012137240458266708
13052385,6037.0,742000.0,9536.92,0.012852991913746632
17275813,6111.0,300303.0,3221.22,0.010726566168170148
13055108,6037.0,913724.0,10512.19,0.011504776059291427
17221628,6111.0,436154.0,5058.16,0.011597188149139983
12189936,6037.0,263400.0,3177.98,0.01206522399392559
11109024,6037.0,334525.0,5142.31,0.015371975188700397
14377543,6059.0,440320.0,4581.88,0.010405795784883721
17223000,6111.0,790000.0,8915.5,0.011285443037974683
17221234,6111.0,402188.0,4887.6,0.012152525684505755
14660837,6059.0,115185.0,1595.18,0.013848851847028694
11424555,6037.0,277389.0,3731.5,0.013452227737942024
11048674,6037.0,52552.0,772.14,0.014692875627949459
13026046,6037.0,755236.0,8836.14,0.011699839520361846
12830121,6037.0,76374.0,1173.34,0.0153630816770105
11903372,6037.0,368000.0,4467.21,0.012139157608695652
11420003,6037.0,313678.0,4098.78,0.013066839242790377
14354383,6059.0,882252.0,13229.32,0.014994944755013307
12114415,6037.0,429000.0,5026.85,0.011717599067599069
11417048,6037.0,206054.0,3135.78,0.015218243761344114
13034186,6037.0,306381.0,3772.85,0.012314242723928703
11116451,6037.0,392167.0,5560.15,0.014178015998286444
13021671,6037.0,243000.0,2977.3,0.012252263374485598
14370111,6059.0,462978.0,4797.8,0.010362911412637317
14370326,6059.0,263870.0,2701.46,0.010237844393072347
13039120,6037.0,74509.0,1140.74,0.015310096766833536
14347634,6059.0,282120.0,3006.02,0.010655111300155963
11432340,6037.0,210549.0,2784.98,0.013227229765992714
14346145,6059.0,521881.0,5431.92,0.010408349796217912
12836751,6037.0,332759.0,4096.68,0.012311252287691693
14345040,6059.0,255161.0,2670.44,0.01046570596603713
17223078,6111.0,512626.0,5954.5,0.011615680827737961
12111009,6037.0,211770.0,2518.69,0.011893516550975114
11124222,6037.0,564000.0,7464.52,0.013234964539007093
17220954,6111.0,409000.0,4882.86,0.011938533007334962
11393414,6037.0,353115.0,4376.39,0.012393667785282416
14596526,6059.0,568700.0,5771.14,0.010147951468260946
11539717,6037.0,1192918.0,14350.73,0.012029938352845711
12846521,6037.0,426303.0,5352.15,0.012554802570003026
12099517,6037.0,1362740.0,15743.61,0.011552908111598691
11135120,6037.0,188248.0,3315.06,0.017610067570438995
14302192,6059.0,130100.0,1485.7,0.01141967717140661
13087187,6037.0,199019.0,2846.13,0.014300795401444084
17262392,6111.0,382749.0,4422.5,0.011554569704950241
14597508,6059.0,277035.0,2915.84,0.010525168300034292
11033017,6037.0,83416.0,998.39,0.011968806943512036
14481410,6059.0,673754.0,6850.0,0.010166915521095237
14385886,6059.0,294332.0,2934.46,0.009969897938382507
12096976,6037.0,587419.0,7070.75,0.01203697871536331
11510523,6037.0,846612.0,9075.03,0.010719231477937947
11032227,6037.0,375000.0,4577.28,0.01220608
13094891,6037.0,131710.0,1745.23,0.013250550451750057
10772485,6037.0,189048.0,2283.51,0.012078995810587788
11967335,6037.0,451542.0,5509.74,0.012202054293952722
11544482,6037.0,489375.0,5945.36,0.012148883780332055
13096431,6037.0,320431.0,3929.13,0.012262015847405525
12849027,6037.0,872126.0,13976.4,0.01602566601614904
11138390,6037.0,228365.0,3318.27,0.01453055415672279
13077076,6037.0,464352.0,5830.74,0.01255672420922059
14313483,6059.0,1210894.0,12982.82,0.010721681666603353
11963462,6037.0,658382.0,8070.11,0.01225748881348518
11124247,6037.0,564000.0,7467.29,0.013239875886524822
